,StudentId,CGPA,Major Projects,Workshops/Certificatios,Mini Projects,Skills,Communication Skill Rating,Internship,Hackathon,12th Percentage,10th Percentage,backlogs,PlacementStatus
7832,7833,7.7,2,3,1,5,3.3,Yes,Yes,55.4,92.9,7,NotPlaced
7833,7834,8.0,1,1,2,4,2.2,No,Yes,73.3,58.3,5,NotPlaced
7834,7835,8.5,1,0,3,7,3.1,Yes,Yes,70.0,58.9,3,Placed
7835,7836,6.5,1,3,1,5,3.9,Yes,Yes,69.5,57.6,1,NotPlaced
7836,7837,6.4,1,3,1,12,2.3,No,Yes,88.9,72.0,0,NotPlaced
7837,7838,8.6,1,3,2,2,4.6,No,Yes,70.1,76.3,1,Placed
7838,7839,7.7,0,1,2,4,3.9,No,No,87.4,69.0,2,NotPlaced
7839,7840,7.3,1,1,1,8,3.8,Yes,No,63.6,76.2,0,Placed
7840,7841,7.5,0,3,0,9,3.5,Yes,No,57.4,76.1,0,Placed
7841,7842,5.5,1,2,0,1,2.6,No,Yes,63.7,68.8,4,NotPlaced
7842,7843,7.3,0,1,0,2,3.0,No,Yes,81.6,75.8,2,NotPlaced
7843,7844,6.9,1,3,2,6,3.8,No,Yes,64.2,70.2,2,NotPlaced
7844,7845,8.3,1,2,1,11,3.0,No,Yes,58.2,68.3,4,NotPlaced
7845,7846,8.3,1,2,1,13,3.7,No,Yes,74.1,67.5,1,Placed
7846,7847,8.0,1,1,3,6,2.8,Yes,Yes,67.5,74.1,1,Placed
7847,7848,7.8,2,1,1,6,3.9,Yes,Yes,76.2,83.0,4,Placed
7848,7849,6.2,2,2,3,4,3.9,No,No,65.0,61.2,6,NotPlaced
7849,7850,8.0,0,2,1,9,2.2,Yes,Yes,62.7,67.7,0,Placed
7850,7851,8.0,2,1,2,12,3.6,Yes,No,85.9,73.5,1,Placed
7851,7852,8.6,1,0,1,11,2.3,No,Yes,63.5,87.8,1,NotPlaced
7852,7853,9.3,0,3,3,7,2.0,Yes,Yes,63.5,75.9,0,Placed
7853,7854,6.1,1,3,1,4,3.0,Yes,Yes,75.2,64.7,0,Placed
7854,7855,7.2,1,0,0,7,5.0,No,Yes,50.0,63.7,0,NotPlaced
7855,7856,6.9,1,1,2,11,4.1,Yes,Yes,77.6,80.9,2,Placed
7856,7857,7.6,1,2,1,6,4.6,Yes,No,87.1,69.2,0,Placed
7857,7858,7.5,1,2,3,2,4.0,Yes,Yes,78.8,60.9,4,Placed
7858,7859,7.3,1,1,0,6,3.7,Yes,Yes,61.6,81.1,2,Placed
7859,7860,8.4,0,1,0,6,4.2,Yes,Yes,64.5,74.8,1,Placed
7860,7861,6.6,2,3,0,2,3.0,Yes,No,71.6,61.3,3,Placed
7861,7862,6.6,1,0,1,8,3.9,No,Yes,74.3,59.9,2,NotPlaced
7862,7863,6.6,1,3,2,9,4.4,Yes,Yes,85.5,52.5,3,Placed
7863,7864,7.2,2,1,3,13,4.1,No,Yes,85.1,66.4,3,Placed
7864,7865,6.5,2,0,3,3,4.5,No,Yes,69.1,74.7,3,Placed
7865,7866,7.5,0,3,3,9,3.6,Yes,Yes,66.2,80.6,3,Placed
7866,7867,7.4,0,3,1,10,4.9,No,Yes,64.0,75.8,2,Placed
7867,7868,6.8,2,3,1,9,3.3,Yes,No,76.8,60.3,1,Placed
7868,7869,8.2,0,2,1,4,5.0,No,Yes,80.7,69.4,2,Placed
7869,7870,7.4,0,2,2,4,4.0,Yes,No,71.6,84.9,2,Placed
7870,7871,8.4,1,1,3,7,3.2,No,No,71.0,67.4,5,NotPlaced
7871,7872,7.3,2,1,0,7,2.6,No,No,90.0,78.9,1,NotPlaced
7872,7873,7.5,1,3,1,5,2.9,No,No,77.1,77.8,0,Placed
7873,7874,7.0,0,2,1,11,2.7,No,No,52.5,78.8,1,NotPlaced
7874,7875,7.5,0,2,3,6,3.4,Yes,Yes,70.7,75.9,1,NotPlaced
7875,7876,8.1,1,2,3,1,2.5,Yes,Yes,72.8,78.8,1,Placed
7876,7877,7.2,1,1,3,6,4.5,Yes,Yes,68.6,58.7,2,Placed
7877,7878,7.9,1,3,2,8,3.6,Yes,No,82.4,85.6,4,Placed
7878,7879,6.8,2,1,3,8,3.6,Yes,No,68.0,55.7,1,Placed
7879,7880,8.1,0,1,3,8,2.6,Yes,Yes,62.1,74.8,5,Placed
7880,7881,7.0,1,1,0,11,2.9,No,Yes,64.6,71.6,3,Placed
7881,7882,8.2,1,3,3,4,1.7,Yes,Yes,77.1,66.4,0,Placed
7882,7883,7.6,1,1,1,6,4.8,Yes,Yes,58.8,63.2,1,Placed
7883,7884,8.8,1,3,1,12,2.4,No,Yes,66.6,76.9,4,NotPlaced
7884,7885,6.5,1,0,1,1,2.4,No,Yes,78.6,79.2,3,NotPlaced
7885,7886,6.2,0,0,1,7,4.6,Yes,Yes,58.8,71.1,0,Placed
7886,7887,7.0,0,3,1,11,3.8,No,Yes,61.7,69.4,2,NotPlaced
7887,7888,6.3,2,2,1,11,3.6,Yes,Yes,55.7,83.5,1,Placed
7888,7889,6.3,1,2,2,9,3.8,Yes,No,62.9,68.2,2,Placed
7889,7890,8.0,1,2,2,9,4.3,Yes,Yes,66.3,71.6,0,Placed
7890,7891,7.5,1,2,0,4,3.6,Yes,No,68.9,70.2,1,Placed
7891,7892,7.1,2,2,2,11,2.3,Yes,Yes,62.7,94.2,1,Placed
7892,7893,7.2,1,2,1,3,4.1,Yes,No,67.6,64.4,2,Placed
7893,7894,7.0,0,2,3,4,3.8,No,Yes,79.8,79.5,0,Placed
7894,7895,8.9,0,2,2,8,4.4,Yes,Yes,74.0,56.7,2,Placed
7895,7896,6.9,2,2,3,6,2.5,Yes,Yes,90.2,63.4,3,Placed
7896,7897,6.4,2,1,2,8,2.9,Yes,Yes,64.9,69.2,2,NotPlaced
7897,7898,8.2,2,1,1,8,3.8,Yes,Yes,67.0,70.8,4,NotPlaced
7898,7899,7.3,0,1,1,12,2.7,No,Yes,72.4,69.5,3,Placed
7899,7900,9.2,1,3,2,8,1.6,Yes,Yes,66.4,71.1,0,Placed
7900,7901,7.1,1,2,1,5,3.7,Yes,Yes,70.8,65.8,0,NotPlaced
7901,7902,8.2,1,0,1,9,4.2,No,No,53.7,83.6,2,NotPlaced
7902,7903,8.4,2,3,2,5,3.4,Yes,Yes,67.7,63.0,2,Placed
7903,7904,7.1,2,1,3,10,3.9,Yes,No,78.9,78.7,5,NotPlaced
7904,7905,6.9,0,0,1,7,3.8,Yes,Yes,88.1,78.1,0,Placed
7905,7906,8.1,0,0,0,8,3.5,Yes,Yes,84.0,63.5,0,Placed
7906,7907,8.0,0,2,3,2,3.6,No,Yes,72.1,68.7,3,NotPlaced
7907,7908,6.3,2,1,0,1,4.6,Yes,Yes,75.3,72.0,4,Placed
7908,7909,6.5,2,2,1,2,2.7,No,No,74.0,87.1,1,Placed
7909,7910,5.5,1,3,1,12,4.1,Yes,No,66.0,68.7,1,NotPlaced
7910,7911,8.0,0,2,1,4,2.6,No,No,62.4,98.0,3,Placed
7911,7912,7.3,1,3,2,9,2.9,No,Yes,73.2,78.9,1,Placed
7912,7913,7.4,1,1,3,5,4.5,Yes,Yes,70.0,75.1,3,Placed
7913,7914,6.1,2,2,2,6,2.5,No,Yes,78.6,80.0,4,NotPlaced
7914,7915,6.6,1,3,1,7,3.3,No,Yes,50.0,56.5,1,NotPlaced
7915,7916,7.1,0,2,2,12,5.0,Yes,No,69.4,82.5,1,Placed
7916,7917,6.9,1,3,2,9,4.3,Yes,Yes,81.9,60.1,4,Placed
7917,7918,7.6,0,2,1,8,2.9,Yes,Yes,76.2,79.8,1,Placed
7918,7919,8.0,1,1,1,11,3.0,No,Yes,62.2,66.7,0,Placed
7919,7920,9.4,0,3,1,5,3.4,No,No,59.2,64.8,1,Placed
7920,7921,7.5,1,1,2,10,4.5,No,No,70.6,88.0,2,NotPlaced
7921,7922,8.4,1,3,2,10,2.7,No,Yes,78.1,71.1,0,Placed
7922,7923,6.8,1,0,2,10,2.7,Yes,Yes,75.6,58.2,2,Placed
7923,7924,6.1,2,2,3,7,4.1,Yes,Yes,72.0,80.8,0,Placed
7924,7925,7.2,1,2,3,6,2.2,Yes,No,76.8,61.0,0,Placed
7925,7926,6.1,2,2,3,4,2.8,Yes,No,73.3,84.2,0,Placed
7926,7927,7.5,2,2,2,5,3.4,Yes,Yes,76.4,71.9,2,NotPlaced
7927,7928,6.8,0,0,3,4,3.5,Yes,Yes,79.4,60.5,3,Placed
7928,7929,5.8,0,1,1,8,2.4,No,Yes,67.0,79.4,1,NotPlaced
7929,7930,9.0,0,2,0,6,3.8,No,No,63.0,76.7,3,Placed
7930,7931,7.0,1,1,2,8,3.9,No,Yes,77.6,52.9,0,NotPlaced
7931,7932,6.1,1,2,0,8,3.0,Yes,Yes,66.4,71.4,1,Placed
7932,7933,8.3,1,0,1,4,4.8,Yes,No,53.5,74.7,1,Placed
7933,7934,6.9,1,2,3,4,3.8,No,Yes,83.8,74.2,3,NotPlaced
7934,7935,8.4,1,1,2,6,2.7,Yes,No,73.3,70.3,2,Placed
7935,7936,6.9,0,0,1,5,4.8,No,No,72.9,78.7,3,NotPlaced
7936,7937,7.0,0,2,1,4,3.1,Yes,No,69.3,77.1,1,Placed
7937,7938,7.8,2,2,2,12,3.6,No,Yes,78.5,72.3,4,NotPlaced
7938,7939,8.0,0,2,2,2,3.1,No,Yes,59.5,69.9,3,Placed
7939,7940,8.2,1,1,2,13,4.0,Yes,No,71.0,73.3,4,Placed
7940,7941,7.4,1,1,2,8,3.1,Yes,Yes,73.5,66.6,1,Placed
7941,7942,7.9,1,1,0,10,3.2,No,Yes,76.0,62.8,0,Placed
7942,7943,8.1,1,3,2,10,3.4,Yes,No,55.6,61.9,2,Placed
7943,7944,7.7,1,1,2,9,3.1,No,Yes,76.3,71.1,1,Placed
7944,7945,7.4,2,1,1,12,4.4,No,Yes,67.2,64.3,3,Placed
7945,7946,6.3,1,3,3,4,2.5,No,Yes,65.1,70.6,0,Placed
7946,7947,8.0,2,3,1,7,3.5,No,Yes,56.9,84.0,2,NotPlaced
7947,7948,7.5,2,1,0,4,3.6,Yes,Yes,91.1,70.1,0,Placed
7948,7949,7.1,0,3,0,2,3.4,Yes,Yes,69.8,73.2,1,Placed
7949,7950,8.6,1,2,1,5,4.3,Yes,Yes,73.2,69.9,0,Placed
7950,7951,6.3,2,1,2,13,2.3,No,Yes,61.5,83.8,4,Placed
7951,7952,8.9,1,2,3,6,4.0,No,No,57.2,86.9,0,Placed
7952,7953,7.5,1,1,1,13,2.5,Yes,Yes,78.3,67.8,2,Placed
7953,7954,7.8,1,2,2,13,3.1,Yes,Yes,58.9,78.6,0,Placed
7954,7955,7.2,1,2,2,15,2.4,Yes,No,82.7,90.8,0,Placed
7955,7956,6.1,1,2,2,13,3.2,Yes,Yes,87.2,61.6,1,Placed
7956,7957,7.4,1,3,3,14,3.0,No,No,64.0,80.8,0,Placed
7957,7958,7.8,1,3,2,8,4.8,Yes,Yes,66.8,56.3,2,Placed
7958,7959,8.1,1,2,3,8,3.7,Yes,Yes,50.0,72.3,0,Placed
7959,7960,7.3,0,0,2,8,3.9,Yes,No,55.3,70.7,2,NotPlaced
7960,7961,5.6,0,1,0,7,2.6,Yes,Yes,76.7,56.6,3,NotPlaced
7961,7962,6.2,0,2,1,7,4.1,Yes,No,82.3,81.8,3,NotPlaced
7962,7963,9.2,1,3,1,9,4.8,Yes,Yes,64.0,73.3,0,Placed
7963,7964,6.6,1,0,2,6,4.2,No,No,65.3,63.7,1,NotPlaced
7964,7965,8.7,2,3,1,3,2.5,Yes,Yes,56.8,75.0,0,Placed
7965,7966,6.7,2,2,1,8,3.1,Yes,Yes,60.8,80.1,1,Placed
7966,7967,7.3,1,1,1,5,3.6,No,No,83.0,56.1,3,NotPlaced
7967,7968,8.0,1,2,1,5,3.0,Yes,Yes,73.8,50.0,0,Placed
7968,7969,6.8,1,3,1,7,5.0,Yes,No,54.8,71.6,1,Placed
7969,7970,8.9,0,1,3,6,3.1,No,Yes,76.1,65.1,3,Placed
7970,7971,7.6,0,3,3,10,3.5,Yes,Yes,92.3,84.0,1,Placed
7971,7972,7.9,2,1,2,6,3.0,No,Yes,67.5,68.7,0,Placed
7972,7973,7.3,0,3,0,10,3.7,No,No,65.0,74.8,4,NotPlaced
7973,7974,8.1,0,2,3,8,4.6,Yes,Yes,76.2,70.3,0,Placed
7974,7975,8.8,0,2,0,7,3.6,Yes,Yes,80.1,58.1,3,Placed
7975,7976,7.4,1,2,0,7,3.3,No,Yes,78.4,72.3,0,Placed
7976,7977,9.0,0,3,0,3,2.6,No,Yes,68.1,60.1,5,NotPlaced
7977,7978,7.0,1,3,1,8,4.5,Yes,No,67.2,59.6,3,Placed
7978,7979,8.1,2,3,0,10,3.4,Yes,Yes,55.5,62.1,1,Placed
7979,7980,7.9,1,0,0,10,3.4,No,Yes,59.9,61.3,6,NotPlaced
7980,7981,6.6,1,1,1,3,1.6,Yes,Yes,74.2,70.1,0,NotPlaced
7981,7982,7.7,2,1,3,2,3.4,No,Yes,66.2,68.5,3,Placed
7982,7983,7.5,1,1,3,5,3.2,No,Yes,73.2,74.6,2,NotPlaced
7983,7984,6.8,1,3,3,11,2.0,No,Yes,68.9,57.8,0,Placed
7984,7985,7.8,2,2,2,8,4.3,No,No,71.6,69.7,2,Placed
7985,7986,7.6,0,3,2,5,3.1,No,Yes,71.2,67.7,0,NotPlaced
7986,7987,7.4,2,0,2,3,5.0,No,Yes,77.7,73.8,2,Placed
7987,7988,7.4,0,2,3,5,4.6,Yes,Yes,78.6,74.2,2,NotPlaced
7988,7989,7.4,0,3,1,5,2.9,Yes,Yes,70.8,73.4,1,Placed
7989,7990,7.2,1,1,2,10,4.6,No,No,69.2,63.1,3,NotPlaced
7990,7991,7.6,2,2,0,10,4.8,Yes,Yes,70.7,72.2,4,Placed
7991,7992,7.0,1,1,0,4,3.1,Yes,Yes,63.9,67.4,2,Placed
7992,7993,9.5,0,2,2,9,2.7,No,Yes,80.8,83.8,2,Placed
7993,7994,6.3,0,0,3,9,1.8,No,No,65.9,73.0,0,NotPlaced
7994,7995,7.0,1,2,3,3,3.8,No,Yes,69.6,72.7,7,NotPlaced
7995,7996,7.1,2,0,0,7,2.7,Yes,Yes,72.6,60.5,3,Placed
7996,7997,9.2,1,2,1,8,3.8,Yes,Yes,73.8,66.7,4,Placed
7997,7998,6.4,1,2,3,7,3.0,No,Yes,73.4,74.3,3,NotPlaced
7998,7999,7.9,0,2,1,2,2.9,No,No,69.8,71.3,1,NotPlaced
7999,8000,7.7,2,0,0,7,3.1,No,Yes,85.8,71.2,0,NotPlaced
8000,8001,7.8,0,2,1,9,2.5,Yes,Yes,71.7,56.2,1,Placed
8001,8002,8.6,0,1,2,12,3.1,No,Yes,68.7,64.7,0,Placed
8002,8003,8.5,0,2,2,5,2.9,Yes,No,87.2,69.5,2,Placed
8003,8004,7.1,1,0,3,5,3.5,Yes,Yes,64.0,82.8,1,Placed
8004,8005,7.7,2,1,0,6,3.6,Yes,Yes,87.2,55.0,2,Placed
8005,8006,5.9,1,2,1,8,2.6,No,Yes,53.0,62.6,2,NotPlaced
8006,8007,7.6,1,3,1,7,4.4,No,No,67.4,54.9,0,Placed
8007,8008,6.8,1,3,1,9,3.4,Yes,Yes,56.0,74.9,2,Placed
8008,8009,7.3,1,0,1,4,4.7,Yes,Yes,58.7,82.7,1,Placed
8009,8010,6.1,0,2,1,8,3.7,Yes,Yes,75.1,75.2,0,Placed
8010,8011,7.8,1,3,1,5,3.6,Yes,No,73.6,77.2,1,Placed
8011,8012,6.1,0,1,1,7,3.1,No,Yes,65.5,62.7,0,NotPlaced
8012,8013,7.6,2,3,1,12,4.0,Yes,Yes,85.7,75.3,1,Placed
8013,8014,6.5,2,1,3,3,3.5,Yes,Yes,81.2,65.0,1,NotPlaced
8014,8015,6.8,2,3,2,6,4.2,Yes,Yes,70.5,72.5,0,Placed
8015,8016,8.5,1,2,1,3,4.8,No,Yes,54.7,76.5,1,Placed
8016,8017,8.0,1,2,1,7,2.9,Yes,Yes,79.6,69.4,1,Placed
8017,8018,8.5,1,2,1,10,4.0,Yes,Yes,66.7,79.4,3,NotPlaced
8018,8019,8.8,2,3,2,8,4.0,Yes,Yes,73.6,70.5,0,Placed
8019,8020,6.8,1,1,1,7,3.9,Yes,Yes,78.2,74.5,1,Placed
8020,8021,8.8,2,1,1,11,3.2,Yes,Yes,67.4,89.0,0,Placed
8021,8022,6.3,0,2,0,8,3.2,No,Yes,82.5,76.5,0,Placed
8022,8023,8.1,1,3,3,9,3.0,No,Yes,67.6,65.3,1,Placed
8023,8024,7.1,2,3,1,9,3.0,Yes,No,75.8,67.7,1,Placed
8024,8025,6.7,1,0,0,1,2.8,Yes,Yes,77.8,79.9,2,NotPlaced
8025,8026,8.0,1,0,2,7,3.4,No,No,79.2,81.4,3,NotPlaced
8026,8027,8.3,1,3,3,4,2.9,Yes,Yes,86.7,71.7,4,Placed
8027,8028,8.3,0,2,2,5,3.8,Yes,Yes,63.6,58.3,4,Placed
8028,8029,7.7,2,2,1,11,3.5,No,No,60.8,63.4,0,Placed
8029,8030,7.6,1,2,2,6,3.6,Yes,Yes,68.1,73.6,0,Placed
8030,8031,7.9,2,0,1,13,3.3,Yes,Yes,97.0,77.2,1,Placed
8031,8032,7.8,0,2,1,3,3.6,Yes,No,83.2,81.0,2,Placed
8032,8033,8.0,0,2,0,4,3.3,Yes,Yes,66.0,53.7,2,NotPlaced
8033,8034,7.7,1,2,1,9,4.1,No,Yes,67.9,79.8,1,Placed
8034,8035,8.2,0,2,1,6,3.1,Yes,Yes,70.9,84.8,6,NotPlaced
8035,8036,6.1,1,3,0,8,3.8,Yes,Yes,73.5,50.5,1,Placed
8036,8037,7.4,1,2,2,7,2.5,No,Yes,76.8,72.0,4,Placed
8037,8038,6.3,0,2,1,7,4.1,Yes,No,77.1,78.8,6,NotPlaced
8038,8039,7.7,1,0,1,6,3.1,No,Yes,81.8,59.3,1,NotPlaced
8039,8040,8.9,2,2,1,8,2.8,No,No,89.0,67.5,0,Placed
8040,8041,7.1,1,2,2,9,2.6,No,No,69.8,77.0,1,NotPlaced
8041,8042,7.6,1,2,2,12,2.5,No,Yes,69.1,67.3,1,NotPlaced
8042,8043,8.1,1,2,2,6,3.1,No,No,67.7,68.7,4,NotPlaced
8043,8044,5.7,2,0,1,6,4.7,Yes,Yes,68.5,74.0,5,NotPlaced
8044,8045,7.1,1,3,2,5,3.0,Yes,Yes,74.3,61.5,0,Placed
8045,8046,7.8,1,3,1,11,1.7,Yes,No,76.7,62.4,0,Placed
8046,8047,5.5,0,0,0,9,3.8,Yes,Yes,86.5,76.2,3,NotPlaced
8047,8048,6.7,1,1,0,1,2.6,No,Yes,64.6,80.5,2,Placed
8048,8049,8.4,0,3,2,1,4.2,Yes,Yes,74.2,75.6,3,Placed
8049,8050,8.4,0,0,2,5,3.2,No,Yes,63.4,84.3,1,Placed
8050,8051,7.8,2,1,2,8,3.3,Yes,No,74.6,75.8,0,Placed
8051,8052,8.2,1,3,2,7,4.5,Yes,Yes,95.1,88.6,1,Placed
8052,8053,7.7,1,1,1,9,4.0,Yes,Yes,69.8,72.6,0,Placed
8053,8054,8.0,1,1,1,6,2.5,Yes,Yes,93.1,74.3,1,Placed
8054,8055,7.2,1,1,1,11,2.6,Yes,Yes,63.5,75.6,0,Placed
8055,8056,7.6,2,3,3,9,2.1,Yes,Yes,66.9,66.3,1,Placed
8056,8057,7.0,1,0,2,7,5.0,Yes,Yes,67.9,65.0,3,Placed
8057,8058,8.6,1,1,1,10,2.8,No,Yes,72.6,63.9,0,Placed
8058,8059,8.8,1,1,2,2,4.4,Yes,Yes,69.6,67.0,4,Placed
8059,8060,8.7,2,3,1,7,3.1,Yes,Yes,77.9,90.6,0,Placed
8060,8061,7.2,1,1,2,7,2.6,No,Yes,50.0,88.4,2,NotPlaced
8061,8062,6.7,0,3,3,9,3.5,Yes,Yes,62.2,69.0,0,Placed
8062,8063,8.6,2,2,2,2,3.2,No,Yes,88.1,68.2,3,Placed
8063,8064,8.0,1,2,3,6,4.1,No,Yes,58.3,52.7,0,Placed
8064,8065,7.8,1,2,1,8,4.2,No,No,67.8,63.1,1,NotPlaced
8065,8066,7.0,0,2,2,8,3.0,No,Yes,76.5,64.7,5,Placed
8066,8067,7.9,0,1,1,11,2.3,No,Yes,70.6,68.0,0,Placed
8067,8068,6.6,0,3,1,9,2.5,Yes,Yes,63.4,66.9,3,Placed
8068,8069,8.0,0,1,1,7,1.7,Yes,Yes,75.0,73.9,2,Placed
8069,8070,8.7,2,3,2,9,3.3,No,No,78.5,79.0,1,Placed
8070,8071,8.9,2,3,0,6,3.5,No,No,65.6,65.4,0,NotPlaced
8071,8072,8.1,0,2,2,7,2.6,No,No,74.7,84.9,3,NotPlaced
8072,8073,6.3,1,1,1,9,2.5,Yes,No,78.7,75.1,4,Placed
8073,8074,7.7,2,1,2,7,3.5,Yes,Yes,80.7,80.0,0,Placed
8074,8075,9.3,1,3,0,8,3.0,Yes,No,74.3,68.0,3,Placed
8075,8076,6.8,2,1,1,10,3.3,Yes,Yes,86.4,76.9,3,Placed
8076,8077,7.4,1,2,1,9,3.2,No,Yes,71.4,76.1,2,NotPlaced
8077,8078,8.7,1,3,1,11,3.7,No,Yes,62.2,85.2,3,Placed
8078,8079,8.0,2,0,0,14,3.0,Yes,No,69.0,77.9,0,NotPlaced
8079,8080,9.5,0,2,0,9,3.1,No,Yes,81.9,79.7,1,Placed
8080,8081,6.9,1,2,1,6,2.0,Yes,No,63.0,67.2,5,Placed
8081,8082,6.7,0,2,1,9,3.5,Yes,No,50.8,82.8,3,NotPlaced
8082,8083,8.5,1,2,1,8,3.6,Yes,Yes,75.1,60.5,1,Placed
8083,8084,6.5,1,1,3,9,3.4,No,Yes,67.0,66.8,2,NotPlaced
8084,8085,7.3,1,0,0,11,5.0,No,Yes,91.2,74.5,0,NotPlaced
8085,8086,7.4,0,2,2,2,3.6,No,Yes,73.4,61.6,0,NotPlaced
8086,8087,8.4,2,0,0,12,3.4,Yes,No,82.1,63.7,0,Placed
8087,8088,8.0,2,2,0,13,3.9,No,Yes,66.6,63.7,0,Placed
8088,8089,7.9,2,1,2,9,5.0,Yes,Yes,76.3,75.4,1,Placed
8089,8090,7.2,1,0,2,9,3.7,Yes,Yes,74.3,70.6,1,Placed
8090,8091,8.5,1,2,1,6,1.7,Yes,Yes,83.4,80.7,3,NotPlaced
8091,8092,9.5,2,1,1,7,3.8,Yes,Yes,72.7,88.9,4,Placed
8092,8093,8.1,0,2,2,9,2.8,Yes,Yes,66.3,74.4,1,Placed
8093,8094,7.6,1,1,2,9,2.0,Yes,Yes,80.3,67.4,0,NotPlaced
8094,8095,6.4,1,3,2,9,4.9,Yes,Yes,64.6,75.3,7,NotPlaced
8095,8096,7.0,1,0,3,9,4.7,No,Yes,63.6,63.9,0,Placed
8096,8097,7.3,0,1,0,10,2.8,No,No,70.6,71.4,2,Placed
8097,8098,7.0,0,2,2,9,2.8,Yes,No,68.1,94.2,0,Placed
8098,8099,7.5,2,3,3,4,3.6,Yes,Yes,71.2,70.2,4,Placed
8099,8100,9.0,0,0,1,9,2.8,Yes,Yes,65.0,74.7,1,NotPlaced
8100,8101,8.6,2,0,2,13,3.4,Yes,Yes,81.1,70.5,4,Placed
8101,8102,7.4,1,2,2,7,2.9,Yes,Yes,80.9,68.3,5,NotPlaced
8102,8103,6.5,0,2,1,11,3.2,Yes,Yes,78.5,76.3,4,NotPlaced
8103,8104,8.6,1,1,1,4,2.4,No,No,77.6,60.6,3,Placed
8104,8105,7.5,2,1,3,7,4.2,No,No,54.4,70.5,2,Placed
8105,8106,6.0,0,3,1,5,4.5,No,Yes,72.0,59.8,4,NotPlaced
8106,8107,8.1,1,1,1,11,3.4,No,Yes,78.7,85.9,0,Placed
8107,8108,8.4,2,2,3,12,3.5,No,Yes,83.1,80.9,3,Placed
8108,8109,5.5,0,3,1,7,4.0,Yes,No,69.2,65.1,0,NotPlaced
8109,8110,6.8,2,0,0,11,3.5,Yes,No,82.7,55.3,1,NotPlaced
8110,8111,7.4,0,2,0,12,4.9,No,No,73.8,76.4,1,NotPlaced
8111,8112,8.1,1,2,3,7,2.4,Yes,No,50.0,71.6,7,Placed
8112,8113,7.1,0,2,1,7,4.2,Yes,Yes,70.1,92.2,1,Placed
8113,8114,6.8,1,0,3,9,3.4,Yes,Yes,63.4,84.6,2,Placed
8114,8115,8.1,0,3,3,4,2.6,Yes,No,65.5,77.7,2,Placed
8115,8116,7.1,2,3,0,7,5.0,Yes,Yes,80.5,67.2,2,Placed
8116,8117,8.0,2,1,2,13,5.0,No,Yes,73.7,69.6,0,Placed
8117,8118,6.6,2,1,1,5,3.3,Yes,Yes,66.3,74.7,2,Placed
8118,8119,6.4,2,2,2,10,3.9,Yes,No,64.9,75.2,2,Placed
8119,8120,8.1,1,3,1,9,3.1,No,Yes,74.9,65.6,4,NotPlaced
8120,8121,7.7,0,3,0,7,3.3,Yes,Yes,69.3,59.7,4,NotPlaced
8121,8122,8.3,2,1,0,8,2.6,No,Yes,77.3,89.4,0,Placed
8122,8123,7.0,1,2,0,12,2.5,Yes,Yes,63.6,72.3,0,Placed
8123,8124,6.8,2,1,1,9,5.0,Yes,No,67.6,75.8,2,NotPlaced
8124,8125,8.7,1,1,2,9,3.5,No,No,60.9,64.3,1,Placed
8125,8126,6.2,1,0,1,12,3.5,Yes,No,66.0,84.3,2,NotPlaced
8126,8127,8.6,1,1,1,6,2.9,No,Yes,90.6,81.4,3,Placed
8127,8128,8.6,0,1,2,4,3.7,No,Yes,64.4,72.5,0,Placed
8128,8129,8.2,1,2,2,12,2.3,Yes,Yes,66.7,73.9,3,Placed
8129,8130,6.9,0,2,3,7,2.9,No,Yes,63.6,74.6,1,NotPlaced
8130,8131,6.8,2,3,1,10,2.5,No,No,69.4,72.9,5,NotPlaced
8131,8132,7.3,0,2,2,5,4.5,No,Yes,70.3,77.0,1,NotPlaced
8132,8133,6.4,2,1,1,8,2.2,No,Yes,82.0,75.4,3,NotPlaced
8133,8134,6.7,2,2,2,4,2.6,Yes,Yes,67.3,70.4,0,Placed
8134,8135,8.0,1,1,3,7,1.9,No,Yes,72.0,61.5,1,Placed
8135,8136,8.1,1,1,1,5,2.8,No,Yes,54.1,71.8,0,NotPlaced
8136,8137,6.6,1,3,1,4,3.1,Yes,Yes,63.2,78.8,2,Placed
8137,8138,8.1,1,1,1,6,4.3,Yes,Yes,80.8,78.0,4,Placed
8138,8139,7.9,1,2,1,1,3.3,No,No,63.3,83.8,3,NotPlaced
8139,8140,8.8,1,3,1,4,3.2,Yes,Yes,77.9,84.8,2,Placed
8140,8141,8.0,0,2,2,9,3.7,Yes,Yes,62.7,78.3,0,NotPlaced
8141,8142,8.4,2,2,2,8,3.1,Yes,No,69.4,73.7,6,Placed
8142,8143,7.9,1,1,1,4,5.0,Yes,No,86.4,75.1,1,Placed
8143,8144,8.3,1,1,0,9,3.0,Yes,Yes,77.7,66.8,2,Placed
8144,8145,6.4,1,3,1,4,3.8,Yes,Yes,53.4,79.2,1,NotPlaced
8145,8146,7.4,1,3,1,9,4.2,No,Yes,97.0,83.9,3,NotPlaced
8146,8147,7.5,1,3,3,7,3.0,Yes,Yes,61.7,81.4,1,Placed
8147,8148,7.3,0,3,2,6,3.6,No,Yes,87.8,77.0,1,Placed
8148,8149,7.9,1,2,1,7,3.1,No,Yes,67.0,69.8,0,Placed
8149,8150,8.0,1,1,3,15,3.7,Yes,No,59.9,68.8,2,Placed
8150,8151,7.8,0,3,2,5,3.6,Yes,Yes,66.9,70.6,1,NotPlaced
